"id","repository_name","url","namespace_identifier"
3882,NYS Archives XTF Repository,http://iarchives.nysed.gov/xtf/oai,""
3883,Nông nghiệp và Phát triển Nông thôn,http://joshueuni.edu.vn/index.php/NNPTNT/oai,ojs.hueuni.edu.vn
3884,Nülan,http://nulan.mdp.edu.ar/cgi/oai2,nulan.mdp.edu.ar
3885,OAI Frontend,http://viewer.soton.ac.uk/viewer/oai,""
3886,OAI IDS Luzern,http://ilu.zhbluzern.ch/OAI,idsluzern.ch
3887,"OAI Repositorio (Sistema LIBRUM 2.5), Arquidiocesis de Merida - Venezuela",http://arqmrd.no-ip.org/oai/oai2.php,""
3888,"OAI Repositorio Institucional Referencial de Tesis y Trabajos, SERBIULA - Universidad de Los Andes, Venezuela",http://platon.serbi.ula.ve/librum/oai/oai2.php,""
3889,"OAI Repositorio Referencial (Sistema LIBRUM), CUHELAV, Biblioteca Luis Zambrano, Venezuela",http://www.cuhelav.org/cuhelav/oai/oai2.php,""
3890,"OAI Repositorio Revista Tertulia Libre (Sistema LIBRUM), Venezuela",http://www.tertulialibre.org/revista/oai/oai2.php,""
3891,"OAI Repositorio, SERBIULA - Universidad de Los Andes, Venezuela",http://platon.serbi.ula.ve/librum/librum_ula/oai/oai2.php,""
3892,OAI Repository,http://124.193.98.151:8219/csdbdx-oai/request,cnki.net
3893,OAI Repository for Hipe.fr,http://www.hipe.fr/oai/oai2.php,hipe.fr
3894,OAI Repository of the Technische Universiteit Eindhoven (TU/e),http://cache.libr.tue.nl:1972/csp/dare/DARE.Repository.cls,""
3895,OAI SIGECWEB (Repository),http://catalogo.beniculturali.it/oaitarget/OAIHandler,oaicat.iccd.org
3896,OAI-Interface of TU Freiberg,http://digital.ub.tu-freiberg.de/oai/,""
3897,OAI-PMH Archives at SININ,http://sinin.nsc.ru/oai/oai.cgi,sinin.nsc.ru
3898,OAI-PMH Archives within Socionet Personal Zone,http://spz.socionet.ru/oai/oai.cgi,spz.socionet.ru
3899,oai.sunsite.utk.edu,http://oai.sunsite.utk.edu/cgi-bin/oai2.cgi,oai.sunsite.utk.edu
3900,OAI2 PMH NEUMOMADRID,http://oai.revistadepatologiarespiratoria.org/,""
3901,OAI2 PMH Transcript-Verlag,https://www.transcript-verlag.de/oai/oai2.php,""
3902,OAIMFT,http://oa.imft.fr/cgi/oai2,oa.imft.fr
3903,OaiStore - Depósito Digital Cultural,http://www.oaistore.es/oai2/oai2.php,oaistore.es
3904,OAPEN Library,http://library.oapen.org/oai/request,library.oapen.org
3905,OAR@ICRISAT,http://oar.icrisat.org/cgi/oai2,oar.icrisat.org
3906,oatao,http://oatao.univ-toulouse.fr/cgi/oai2,oatao.univ-toulouse.fr
3907,Obs Gyne Review: Journal of Obstetric and Gynecology,https://obstetrics.medresearch.in/index.php/joog/oai,oai.obstetrics.medresearch.in
3908,"Obstetrics, Gynecology and Reproduction",http://www.gynecology.su/jour/oai,oai.akusherstvo.elpub.ru
3909,OceanRep,http://oceanrep.geomar.de/cgi/oai2,oceanrep.geomar.de
3910,Ochanomizu University Web Library - Institutional Repository (TeaPot),http://teapot.lib.ocha.ac.jp/ocha-oai/request,""
3911,Ochrona Dziedzictwa Kulturowego,https://ph.pollub.pl/index.php/odk/oai,ojs2.ph.pollub.pl
3913,ODISEA. Revista de estudios ingleses,http://ojs.ual.es/ojs/index.php/ODISEA/oai,ojs.ual.es
3914,ODU Digital Commons,https://digitalcommons.odu.edu/do/oai/,digitalcommons.odu.edu
3915,Off Center: A Creative Magazine for the MTSU Community,http://libjournals.mtsu.edu/index.php/offcenter/oai,ojs.libjournals.mtsu.edu
3916,Offscreen,http://journal.isi-padangpanjang.ac.id/index.php/OS/oai,ojs.journal.isi-padangpanjang.ac.id
3917,Ogigia. Revista Electrónica de Estudios Hispánicos,http://www.ogigia.es/index.php/ogigia/oai,ojs.www.ogigia.es
3918,OHIO Open Library,https://ohioopen.library.ohio.edu/do/oai/,ohioopen.library.ohio.edu
3919,OHSU Digital Resources Library,http://content.ohsu.edu/cgi-bin/oai.exe,""
3920,OIE Repository,http://doc.oie.int:8080/oai/provider,doc.oie.int
3921,OIKONOMIA: Journal of Economics and Management Science,https://ojs.jurnalbk.com/index.php/OIKONOMIA/oai,ojs2.jurnalbk.com
3922,OJS - Universidad Autónoma del Caribe,http://ojs.uac.edu.co/index.php/index/oai,ojs.localhost
3923,OJS der Uni Kassel,http://journals.ub.uni-kassel.de/index.php/index/oai,journals.ub.uni-kassel.de
3924,Okayama Prefectural University ePublications Repository,http://oka-pu.repo.nii.ac.jp/oai,""
3925,OKAYAMA UNIVERSITY SCIENTIFIC ACHIEVEMENT REPOSITORY,http://ousar.lib.okayama-u.ac.jp/oai/Request,""
3926,OKR Worldbank,http://openknowledge.worldbank.org/oai/request,""
3927,Oku Okut Yayınları,https://yayin.okuokut.org/index.php/okuokut/oai,omp.yayin.okuokut.org
3928,OLAC Aggregator,http://www.language-archives.org/cgi-bin/olaca3.pl,OLACA.language-archives.org
3929,Omekas,http://dr.rgf.bg.ac.rs/oai,dr.rgf.bg.ac.rs
3930,OMP Ruhr-Universität Bochum,http://omp.ub.rub.de/index.php/RUB/oai,omp.ub.rub.de
3931,Ondarea RSBAP,https://ondarea.rsbap.org/s/europeana/oai,rsbap.org
3932,Ondokuz Mayis University Institutional Repository,http://acikerisim.omu.edu.tr/oai/request,acikerisim.omu.edu.tr
3933,Online Journal of ISI Yogyakarta,http://journal.isi.ac.id/index.php/index/oai,ojs.journal.isi.ac.id
3934,Online Journals,https://journals.ub.uni-osnabrueck.de/index.php/index/oai,journals.ub.uni-osnabrueck.de
3935,Onoma,https://e-journal.my.id/onoma/oai,ojs2.e-journal.my.id
3936,Open Access Health Scientific Journal,https://oahsj.org/index.php/oahsj/oai,ojs.oahsj.org
3937,Open Access Journal Article Collection,https://www.oajour.info/repos/oai,www.repos.oajour.info
3938,Open Access Macedonian Journal of Medical Sciences,http://www.id-press.eu/mjms/oai,ojs.id-press.eu
3939,Open Access Macedonian Journal of Medical Sciences,https://www.id-press.eu/mjms/oai,ojs.pkp.sfu.ca
3940,Open Access Repository,http://oar.sci-gaia.eu/oai2d,oar.sci-gaia.eu
3941,Open Access Repository,http://www.openaccessrepository.it/oai2d,www.openaccessrepository.it
3942,Open Access Repository of Indian Theses,http://eprints.csirexplorations.com/cgi/oai2,eprints.csirexplorations.com
3943,Open Aceess Journal Archives,http://oajour.info/oai-pmh-repository/request,www.oajour.info
3944,Open Aceess Journal Archives,https://oajour.info/oai-pmh-repository/request,www.oajour.info
3945,Open Aceess Journal Archives,https://www.oajour.info/oai-pmh-repository/request,www.oajour.info
3946,Open archive,http://eprints.zu.edu.ua/perl/oai2,eprints.zu.edu.ua
3947,Open Conference Systems,http://proceeding.umpalangkaraya.ac.id/index.php/index/index/oai,proceeding.umpalangkaraya.ac.id
3948,Open Health Data,https://openhealthdata.metajnl.com/jms/index.php/up/oai/,ojs.openpublichealthdata.metajnl.com
3949,Open Journal of Bioresources,https://openbioresources.metajnl.com/jms/index.php/up/oai/,ojs.openbioresources.metajnl.com
3950,Open Journal Systems,http://jios.foi.hr/index.php/index/oai,jios.foi.hr
3951,Open Journal Systems,http://avia.ftmd.itb.ac.id/index.php/index/oai,ojs.avia.ftmd.itb.ac.id
3952,Open Journal Systems,http://ojs.spiruharet.ro/index.php/index/oai,ojs.ctb.ro
3953,Open Journal Systems,http://fzwp.de/index.php/index/oai,ojs.fzwp.de
3954,Open Journal Systems,http://ijriet.com/OJS/ojs-2.4.3/index.php/index/oai,ojs.ijriet.com
3955,Open Journal Systems,http://kinetik.umm.ac.id/index.php/index/oai,ojs.kinetik.umm.ac.id
3956,Open Journal Systems,https://www.modernlanguagesopen.org/jms/index.php/up/oai/,ojs.modernlanguagesopen.org
3957,Open Journal Systems,http://p3m.sinus.ac.id/jurnal/index.php/index/oai,ojs.p3m.sinus.ac.id
3958,Open Journal Systems,https://jurnalmahasiswa.unesa.ac.id/index.php/index/oai,ojs.pkp.sfu.ca
3959,Open Journal Systems,http://socialsciencesdirectory.com/index.php/index/oai,ojs.socialsciencesdirectory.com
3960,Open Journal Systems,http://teosofi.uinsby.ac.id/index.php/index/oai,ojs.teosofi.uinsby.ac.id
3961,Open Journal Systems,https://visaemdebate.incqs.fiocruz.br/index.php/index/oai,ojs.visaemdebate.incqs.fiocruz.br
3962,Open Journal Systems,http://www.ijms.info/ojs/index.php/index/oai,ojs.www.ijms.info
3963,Open Journal Systems,http://www.revistabiblios.com/ojs/index.php/index/oai,ojs.www.revistabiblios.com
3964,Open Journal Systems,https://revistaiztapalapa.izt.uam.mx/index.php/index/oai,revistaiztapalapa.izt.uam.mx
3965,OPEN JOURNAL SYSTEMS OF UNIVERSITAS MUHAMMADIYAH PALANGKARAYA,http://ojs.umpalangkaraya.ac.id/index.php/index/oai,ejournal.umpalangkaraya.ac.id
3966,Open Journal Systems STIE Kesuma Negara Blitar,http://journal.stieken.ac.id/index.php/index/oai,ojs.journal.stieken.ac.id
3967,Open Jurnal Sistem OfficeSpss.com,https://www.officespss.com/ojs/index.php/oficespss/oai,ojs.www.officespss.com
3968,Open Library,http://openlibrary.telkomuniversity.ac.id/oai-pmh.html,openlibrary.telkomuniversity.ac.id
3969,Open Library of Humanities,https://olh.openlibhums.org/jms/index.php/up/oai/,ojs.openlibhums.org
3970,Open Polytechnic Online Repository,https://repository.openpolytechnic.ac.nz/oai/request,repository.openpolytechnic.ac.nz
3971,Open PRAIRIE: Open Public Research Access Institutional Repository and Information Exchange,https://openprairie.sdstate.edu/do/oai/,openprairie.sdstate.edu
3972,Open Praxis,http://www.openpraxis.org/index.php/OpenPraxis/oai,ojs.cluster005.ovh.net
3973,Open Publishing LMU,https://publishing.ub.uni-muenchen.de/index.php/oplmu/oai,publishing.ub.uni-muenchen.de
3974,Open Quaternary,https://www.openquaternary.com/jms/index.php/up/oai/,ojs.www.openquaternary.com
3975,Open Research Europe,https://oaipmh.f1000.com/oai/openresearcheurope,oaipmh.f1000.com
3976,Open Research Online,http://oro.open.ac.uk/cgi/oai2,open.ac.uk.OAI2
3977,Open Science Brazil,https://cienciaabertabrasil.org/revista/oai,ops.cienciaabertabrasil.emnuvens.com.br
3978,OPEN SCIENCE | REPOSITORY OF NATIONAL ACADEMY OF SCIENCES OF UKRAINE,http://open-science.nbuv.gov.ua/oai,open-science.nbuv.gov.ua
3979,Open Screens,https://openscreensjournal.com/jms/index.php/up/oai/,ojs.openscreensjournal.com
3980,Open SPACE @ DMACC,https://openspace.dmacc.edu/do/oai/,openspace.dmacc.edu
3981,Openair @ RGU,http://openair.rgu.ac.uk/dspace-oai/request,""
3982,OpenBU,https://open.bu.edu/oai/request,open.bu.edu
3983,OpenDocs at Institute of Development Studies,http://opendocs.ids.ac.uk/oai/request,opendocs.ids.ac.uk
3984,OpenMED@NIC,http://openmed.nic.in/perl/oai2,openmed.nic.in.oai2
3985,OpenRiver,https://openriver.winona.edu/do/oai/,openriver.winona.edu
3986,OpenSALDRU@UCT,http://opensaldru.uct.ac.za/oai/request,""
3987,OpenSIUC,https://opensiuc.lib.siu.edu/do/oai/,opensiuc.lib.siu.edu
3988,"OpenSPACES@UNK: Scholarship, Preservation, and Creative Endeavors",https://openspaces.unk.edu/do/oai/,openspaces.unk.edu
3989,OpenVideo,http://www.open-video.org/oai2.0/,www.open-video.org
3990,"OPUS 12 Scientist / OPUS 12 Foundation, Inc.",http://journal.opus12.org/o12-ojs/ojs-2.1.1/index.php/index/oai,ojs.journal.opus12.org
3991,OPUS Open Portal to University Scholarship,https://opus.govst.edu/do/oai/,opus.govst.edu
3992,Opus4 uni Passau,https://opus4.kobv.de/opus4-uni-passau/oai,kobv.de-opus4-uni-passau
3993,Opus4 Uni Potsdam,https://publishup.uni-potsdam.de/oai,kobv.de-opus4-uni-potsdam
3994,Opus4 Weimar,https://e-pub.uni-weimar.de/opus4/oai,opus4.weimar
3995,ORA - Oxford University Research Archive,https://ora.ox.ac.uk/oai2,ora.ox.ac.uk
3996,Oracc OIA Repository,http://oracc.org/oai,""
3997,ORBi,http://orbi.ulg.ac.be/oai/request,""
3998,ORBi,http://orbilu.uni.lu/oai/request,""
3999,ORBi,https://orbi.uliege.be/oai/request,""
4000,Orbis Imagines,http://orbisimagines.hdplus.es/oai2,orbisimagines.hdplus.es
4001,Oregon State Library,http://digital.osl.state.or.us/oai2,digital.osl.state.or.us
4002,Organic Eprints,http://orgprints.org/perl/oai2,orgprints.org
4003,Organizations and Markets in Emerging Economies,https://www.journals.vu.lt/omee/oai,ojs.www4063.vu.lt
4004,Origin of language and culture: ancient history of mankind,http://publishing.socionic.info/index.php/language/oai,ojs.publishing.socionic.info
4005,Orthopaedic Journal of M. P. Chapter,https://ojmpc.com/index.php/ojmpc/oai,oai.ojmpc.com
4006,Osaka Kyoiku University Repository,http://ir.lib.osaka-kyoiku.ac.jp:8080/dspace-oai/request,""
4007,Osaka Prefecture University Repository,http://repository.osakafu-u.ac.jp/dspace-oai/request,""
4008,Osaka University Repository,http://ir.library.osaka-u.ac.jp/repo/mmd_api/oai-pmh/,ir.library.osaka-u.ac.jp
4009,Oskar Kolberg Digital Index of Folklore,http://oskarkolberg.pl/oai2,""
4010,Osmaniye Korkut Ata Universitesi,http://openaccess.osmaniye.edu.tr/oai/request,openaccess.osmaniye.edu.tr
4011,osnaData Dataverse OAI Archive,https://osnadata.ub.uni-osnabrueck.de/oai,""
4012,osnaDocs,https://osnadocs.ub.uni-osnabrueck.de/oai/request,osnadocs.ub.uni-osnabrueck.de
4013,Otaru University of Commerce Academic Collections,http://barrel.repo.nii.ac.jp/oai,""
4014,Otemae University & Otemae College Repository,http://otemae.repo.nii.ac.jp/oai,""
4015,Ounongo Repository,http://ir.polytechnic.edu.na/dspace-oai/request,""
4016,Ounongo Repository,http://ir.polytechnic.edu.na/oai/request,""
4017,"ourheritage.ac.nz | OUR Heritage, University of Otago Library, Dunedin, New Zealand",http://otago.ourheritage.ac.nz/oai-pmh-repository/request,otago.ourheritage.ac.nz
4018,OverHolland,https://www.overholland.ac/index.php/overholland/oai,overholland.ac
4019,Owner,https://owner.polgan.ac.id/index.php/owner/oai,ojs2.owner.polgan.ac.id
4020,Oxford Eprints,http://eprints.ouls.ox.ac.uk/perl/oai2,OxfordEPrints.OAI2
4021,Pacha. Revista de Estudios Contemporáneos del Sur Global,http://revistapacha.religacion.com/index.php/about/oai,revistapacha.religacion.com
4022,Pacific And Regional Archive for Digital Sources in Endangered Cultures (PARADISEC),https://catalog.paradisec.org.au/oai/collection,paradisec.org.au
4023,Pacific International Journal ,https://pacificinternationaljournal.com/index.php/pij/oai,ojs2.pacificinternationaljournal.com
4024,Pacific Journalism Review,https://ojs.aut.ac.nz/pacific-journalism-review/oai,pjr.ojs.aut.ac.nz
4025,PADIS - Pubblicazioni Aperte Digitali Interateneo Sapienza,http://padis.uniroma1.it/oai2d.py/,padis.uniroma1.it
4026,Padjadjaran Journal of Dentistry,http://jurnal.unpad.ac.id/pjd/oai,oai.jurnal.unpad.ac.id
4027,PADJADJARAN Jurnal Ilmu Hukum (Journal of Law),http://jurnal.unpad.ac.id/pjih/oai,oai.jurnal.unpad.ac.id
4028,Pakistan BioMedical Journal,https://www.pakistanbmj.com/journal/index.php/pbmj/oai,ojs2.pakistanbmj.com
4029,Pakistan Journal of Applied Social Sciences,https://www.socialsciencejournals.pjgs-ws.com/index.php/PJASS/oai,ojs2.socialsciencejournals.pjgs-ws.com
4030,Pakistan Journal of Educational Research ,https://pjer.org/index.php/pjer/oai,ojs2.pjer.org
4031,Pakistan Journal of Gender Studies,https://www.socialsciencejournals.pjgs-ws.com/index.php/PJGS/oai,ojs2.socialsciencejournals.pjgs-ws.com
4032,Pakistan Journal of Health Sciences,https://www.thejas.com.pk/index.php/pjhs/oai,ojs2.www.thejas.com.pk
4033,Pakistan Journal of Statistics and Operation Research,http://www.pjsor.com/index.php/pjsor/oai,ojs.pjsor.com
4034,Pakistan Journal of Statistics and Operation Research,https://pjsor.com/pjsor/oai,ojs.pjsor.com
4035,Pakistan Languages and Humanities Review,https://ojs.plhr.org.pk/journal/oai,ojs2.ojs.plhr.org.pk
4036,Pakistan Research Journal of Management Sciences,http://pakpub.com/index.php/JIRMS/oai,ojs.www.pakpub.com
4037,Pakistan Research Repositry ,http://eprints.hec.gov.pk/perl/oai2,eprints.hec.gov.pk
4038,Pakistan Social Sciences Review,https://ojs.pssr.org.pk/journal/oai,ojs2.ojs.pssr.org.pk
4212,Project MUSE,http://muse.jhu.edu/oai,""
4039,Pakistaniaat: A Journal of Pakistan Studies,http://pakistaniaat.org/index.php/pak/oai,ojs.pakistaniaat.org
4040,PALAPA,https://ejournal.stitpn.ac.id/index.php/palapa/oai,ojs2.ejournal.stitpn.ac.id
4041,PAMALI: Pattimura Magister Law Review,https://fhukum.unpatti.ac.id/jurnal/pamali/oai,ojs.fhukum.unpatti.ac.id
4042,Pamukkale Universitesi Kurumsal Ar�iv,http://acikerisim.pau.edu.tr:8080/oai/request,acikerisim.pau.edu.tr
4043,Pangadereng : Jurnal Hasil Penelitian Ilmu Sosial dan Humaniora,https://jurnalpangadereng.kemdikbud.go.id/index.php/pangadereng/oai,ojs.jurnalpangadereng.kemdikbud.go.id
4044,PANGAEA - Data Publisher for Earth & Environmental Science,https://ws.pangaea.de/oai/provider,pangaea.de
4045,Papadocs,http://papadocs-oai.dsi.uminho.pt:8080/request,""
4046,Papers by Johannes Knabe,http://panmental.de/papers/index.php,Panmental
4047,"PAPYRUS, dépôt institutionnel numérique de l'Université de Montréal",http://papyrus.bib.umontreal.ca/dspace-oai/request,""
4048,Paradigma,http://revistaparadigma.online/ojs/index.php/paradigma/oai,ojs.revistaparadigma.online
4049,PARAFRASE : Jurnal Kajian Kebahasaan & Kesastraan,http://jurnal.untag-sby.ac.id/index.php/parafrase/oai,jurnal.untag-sby.ac.id
4050,Paraguna,https://jurnal.isbi.ac.id/index.php/paraguna/oai,jurnal.isbi.ac.id
4051,PARALELLUS Revista de Estudos de Religião - UNICAP,https://www1.unicap.br/ojs/index.php/paralellus/oai,ojs.revistas.unicap.br
4052,PARALELLUS Revista de Estudos de Religião - UNICAP,http://www.unicap.br/ojs/index.php/paralellus/oai,ojs2.gavoa.unicap.br
4053,Parkview Health Research Repository,https://researchrepository.parkviewhealth.org/do/oai/,researchrepository.parkviewhealth.org
4054,Parliamentary Studies,https://journals.lnb.lt/parliamentary-studies/oai,journals.lnb.lt
4055,"PASTEL, Paris Institute of Technology",http://pastel.paristech.org/perl/oai2,PASTEL.OAI2
4056,Patancheru,http://ngl.icrisat.org/newgenlibctxt/oai2.0,""
4057,Path of Science,http://pathofscience.org/index.php/index/oai,ojs.pathofscience.org
4058,Pathology Update: Tropical Journal of Pathology and Microbiology,https://pathology.medresearch.in/index.php/jopm/oai,oai.pathology.medresearch.in
4059,Patrimonio documental del Ilustre Colegio de Abogados de Madrid,https://patrimoniodocumental.icam.es/i18n/oai/oai_patrimoniodocumental.icam.es.do,patrimoniodocumental.icam.es
4060,Patrimonio Intelectual de la ULA,http://oai.saber.ula.ve/cgi-win/be_oai.exe,""
4061,Pattimura Law Journal,https://fhukum.unpatti.ac.id/jurnal/palau/oai,ojs.fhukum.unpatti.ac.id
4062,PC TECHNOLOGY CENTER,http://monograph.com.ua/pctc/oai,omp.monograph.com.ua
4063,PDLib,http://newton.mty.itesm.mx:12345/request,tesis.itesm.edu
4064,Pedagogik: Jurnal Pendidikan,http://journal.umpalangkaraya.ac.id/index.php/pedagogik/oai,journal.umpalangkaraya.ac.id
4065,Pedagogy of Physical Culture and Sports,https://sportpedagogy.org.ua/index.php/ppcs/oai,ojs.www.sportpedagogy.org.ua
4066,Pedagogía y Saberes,http://revistas.pedagogica.edu.co/index.php/PYS/oai,pedagogica.edu.co-REVISTAS-UPN-CO
4067,Pediatric Review: International Journal of Pediatric Research,https://pediatrics.medresearch.in/index.php/ijpr/oai,oai.pediatrics.medresearch.in
4068,Pediatric Urology Case Reports,http://pediatricurologycasereports.com/ojs/index.php/pucr/oai,ojs.localhost
4069,Peertechz,https://www.peertechz.com/oai-pmh,www.peertechz.com
4070,Peertechz,https://www.peertechzpublications.com/oai-pmh,www.peertechzpublications.com
4071,PELITA,http://ejournal.unis.ac.id/index.php/pelita/oai,ojs.ejournal.unis.ac.id
4072,Pelita Perkebunan (Coffee and Cocoa Research Journal),http://www.ccrjournal.com/index.php/PP/oai,ojs.ccrjournal.com
4073,PENCERAHAN,http://jurnalpencerahan.org/index.php/jp/oai,jurnalpencerahan.org
4074,Pendagogia: Jurnal Pendidikan Dasar,https://jurnal.educ3.org/index.php/pendagogia/oai,ojs2.jurnal.educ3.org
